,Date,Open,High,Low,Close,Change,Change(%),Ratio(%),Volume,Value(T),Interval_High_Open,Interval_Open_From_LastDay,Interval_Open_From_LastDay(%)
1252,2016-06-23,71,72,71,71,Unchnaged,0,0.0,"11,252","79,889",1,0,0
1253,2016-06-22,71,72,70,71,Unchnaged,0,0.0,"84,419","598,401",1,0,0
1254,2016-06-21,70,71,70,71,Unchnaged,0,0.0,"33,300","233,136",1,-1,-1.408450704
1255,2016-06-20,71,71,69,71,Unchnaged,0,0.0,"137,411","963,130",0,0,0
1256,2016-06-17,72,72,70,71,Unchnaged,0,0.0,"29,118","206,745",0,1,1.408450704
1257,2016-06-16,72,72,71,71,Unchnaged,0,0.0,"44,126","313,457",0,1,1.408450704
1258,2016-06-15,72,73,71,71,Unchnaged,0,0.0,"39,463","282,673",1,1,1.408450704
1259,2016-06-14,73,73,71,71,Fall,1,1.38,"41,098","293,078",0,1,1.388888889
1260,2016-06-13,73,75,72,72,Unchnaged,0,0.0,"161,409","1,180,215",2,1,1.388888889
1261,2016-06-10,72,73,72,72,Unchnaged,0,0.0,"49,267","357,128",1,0,0
1262,2016-06-09,73,74,70,72,Unchnaged,0,0.0,"217,076","1,546,558",1,1,1.388888889
1263,2016-06-08,72,74,71,72,Rise,1,1.4,"10,764","77,436",2,1,1.408450704
1264,2016-06-07,72,74,71,71,Fall,1,1.38,"18,987","137,249",2,0,0
1265,2016-06-06,72,73,71,72,Unchnaged,0,0.0,"10,618","76,327",1,0,0
1266,2016-06-03,73,73,71,72,Unchnaged,0,0.0,"14,914","107,979",0,1,1.388888889
1267,2016-06-02,72,73,71,72,Unchnaged,0,0.0,"10,803","77,763",1,0,0
1268,2016-06-01,72,73,71,72,Unchnaged,0,0.0,"6,822","48,970",1,0,0
1269,2016-05-31,72,73,71,72,Unchnaged,0,0.0,"17,801","128,096",1,0,0
1270,2016-05-30,72,73,71,72,Rise,1,1.4,"32,422","232,957",1,1,1.408450704
1271,2016-05-27,71,72,70,71,Unchnaged,0,0.0,"31,009","220,722",1,0,0
1272,2016-05-26,72,72,71,71,Unchnaged,0,0.0,"11,201","79,727",0,1,1.408450704
1273,2016-05-25,71,72,70,71,Unchnaged,0,0.0,"54,355","383,240",1,0,0
1274,2016-05-24,71,72,70,71,Unchnaged,0,0.0,"8,499","60,256",1,0,0
1275,2016-05-23,72,72,71,71,Fall,1,1.38,"11,054","78,493",0,0,0
1276,2016-05-20,71,72,70,72,Rise,1,1.4,"5,729","40,657",1,0,0
1277,2016-05-19,72,74,70,71,Rise,1,1.42,"96,740","688,707",2,2,2.857142857
1278,2016-05-18,70,72,70,70,Fall,1,1.4,"20,088","142,441",2,-1,-1.408450704
1279,2016-05-17,72,72,70,71,Unchnaged,0,0.0,"9,553","67,898",0,1,1.408450704
1280,2016-05-16,71,72,70,71,Unchnaged,0,0.0,"17,197","121,810",1,0,0
1281,2016-05-13,72,72,70,71,Fall,1,1.38,"28,055","199,216",0,0,0
1282,2016-05-12,72,73,71,72,Rise,1,1.4,"46,916","339,024",1,1,1.408450704
1283,2016-05-11,71,73,71,71,Rise,1,1.42,"58,789","422,716",2,1,1.428571429
1284,2016-05-10,72,72,70,70,Fall,2,2.77,"26,676","187,945",0,0,0
1285,2016-05-09,71,73,70,72,Rise,1,1.4,"52,247","371,283",2,0,0
1286,2016-05-04,73,73,71,71,Fall,1,1.38,"41,028","293,496",0,1,1.388888889
1287,2016-05-03,74,76,72,72,Fall,2,2.7,"74,831","550,435",2,0,0
1288,2016-05-02,74,76,70,74,Unchnaged,0,0.0,"108,162","791,518",2,0,0
1289,2016-04-29,78,79,74,74,Fall,2,2.63,"140,537","1,074,777",1,2,2.631578947
1290,2016-04-28,74,80,74,76,Rise,2,2.7,"509,488","3,909,195",6,0,0
1291,2016-04-27,74,75,73,74,Unchnaged,0,0.0,"30,380","222,835",1,0,0
1292,2016-04-26,73,74,72,74,Rise,1,1.36,"24,345","176,223",1,0,0
1293,2016-04-25,73,74,72,73,Unchnaged,0,0.0,"43,036","312,458",1,0,0
1294,2016-04-22,73,74,72,73,Unchnaged,0,0.0,"28,999","211,373",1,0,0
1295,2016-04-21,73,75,72,73,Unchnaged,0,0.0,"25,704","188,056",2,0,0
1296,2016-04-20,71,76,71,73,Rise,2,2.81,"105,071","771,004",5,0,0
1297,2016-04-19,72,73,70,71,Unchnaged,0,0.0,"51,917","370,373",1,1,1.408450704
1298,2016-04-18,71,71,69,71,Unchnaged,0,0.0,"37,708","265,456",0,0,0
1299,2016-04-15,71,72,70,71,Rise,1,1.42,"53,896","381,323",1,1,1.428571429
1300,2016-04-14,74,75,69,70,Fall,4,5.4,"200,106","1,416,941",1,0,0
1301,2016-04-13,77,77,74,74,Fall,1,1.33,"132,257","985,577",0,2,2.666666667
1302,2016-04-12,76,77,75,75,Fall,1,1.31,"52,585","396,685",1,0,0
1303,2016-04-11,76,78,74,76,Unchnaged,0,0.0,"70,379","533,911",2,0,0
1304,2016-04-08,78,79,76,76,Fall,1,1.29,"91,439","706,383",1,1,1.298701299
1305,2016-04-07,77,80,76,77,Unchnaged,0,0.0,"178,604","1,394,724",3,0,0
1306,2016-04-06,77,80,76,77,Rise,1,1.31,"70,525","545,390",3,1,1.315789474
1307,2016-04-05,77,80,76,76,Unchnaged,0,0.0,"61,011","466,523",3,1,1.315789474
1308,2016-04-04,76,79,76,76,Unchnaged,0,0.0,"47,359","362,314",3,0,0
1309,2016-04-01,79,79,75,76,Fall,2,2.56,"65,651","502,305",0,1,1.282051282
1310,2016-03-31,80,81,78,78,Fall,2,2.5,"62,658","494,775",1,0,0
1311,2016-03-30,80,82,79,80,Rise,1,1.26,"185,599","1,490,990",2,1,1.265822785
1312,2016-03-29,82,82,79,79,Fall,1,1.25,"136,482","1,092,073",0,2,2.5
1313,2016-03-28,82,83,78,80,Rise,1,1.26,"195,564","1,569,446",1,3,3.797468354
1314,2016-03-24,84,85,77,79,Fall,4,4.81,"290,598","2,323,808",1,1,1.204819277
1315,2016-03-23,76,87,76,83,Rise,7,9.21,"673,947","5,597,999",11,0,0
1316,2016-03-22,77,78,75,76,Unchnaged,0,0.0,"77,061","589,592",1,1,1.315789474
1317,2016-03-21,80,81,74,76,Fall,4,5.0,"241,019","1,845,491",1,0,0
1318,2016-03-18,81,84,79,80,Unchnaged,0,0.0,"130,080","1,051,706",3,1,1.25
1319,2016-03-17,78,83,78,80,Rise,4,5.26,"311,812","2,506,544",5,2,2.631578947
1320,2016-03-16,73,82,73,76,Rise,3,4.1,"293,569","2,274,528",9,0,0
1321,2016-03-15,74,74,72,73,Unchnaged,0,0.0,"49,739","361,147",0,1,1.369863014
1322,2016-03-14,71,76,70,73,Rise,3,4.28,"138,860","1,014,221",5,1,1.428571429
1323,2016-03-11,73,73,70,70,Fall,2,2.77,"22,680","160,752",0,1,1.388888889
1324,2016-03-10,74,74,72,72,Fall,1,1.36,"16,732","121,615",0,1,1.369863014
1325,2016-03-08,71,77,70,73,Rise,2,2.81,"172,656","1,269,075",6,0,0
1326,2016-03-07,70,73,69,71,Rise,1,1.42,"31,492","223,041",3,0,0
1327,2016-03-04,69,72,67,70,Rise,1,1.44,"57,526","401,147",3,0,0
1328,2016-03-03,70,75,68,69,Fall,1,1.42,"207,428","1,492,262",5,0,0
1329,2016-03-02,61,73,61,70,Rise,9,14.75,"288,084","1,951,438",12,0,0
1330,2016-03-01,61,62,61,61,Unchnaged,0,0.0,"10,772","66,027",1,0,0
1331,2016-02-29,61,63,61,61,Rise,1,1.66,"18,504","113,871",2,1,1.666666667
1332,2016-02-26,61,62,60,60,Fall,1,1.63,"17,159","104,505",1,0,0
1333,2016-02-25,60,64,60,61,Rise,1,1.66,"81,556","498,715",4,0,0
1334,2016-02-24,54,60,54,60,Unchnaged,0,0.0,"8,278","48,868",6,-6,-10
1335,2016-02-23,60,61,59,60,Unchnaged,0,0.0,"29,232","173,888",1,0,0
1336,2016-02-22,61,61,60,60,Fall,1,1.63,"29,414","177,317",0,0,0
1337,2016-02-19,61,61,60,61,Rise,1,1.66,"14,892","89,847",0,1,1.666666667
1338,2016-02-18,61,62,60,60,Fall,1,1.63,"15,863","96,444",1,0,0
1339,2016-02-17,61,62,60,61,Unchnaged,0,0.0,"13,796","84,155",1,0,0
1340,2016-02-16,61,61,60,61,Unchnaged,0,0.0,"20,193","121,505",0,0,0
1341,2016-02-15,60,61,59,61,Unchnaged,0,0.0,"26,462","160,046",1,-1,-1.639344262
1342,2016-02-12,61,61,61,61,Fall,1,1.61,"7,488","45,676",0,-1,-1.612903226
1343,2016-02-11,62,62,60,62,Rise,1,1.63,"6,935","42,474",0,1,1.639344262
1344,2016-02-10,61,62,61,61,Fall,1,1.61,"6,273","38,390",1,-1,-1.612903226
1345,2016-02-09,61,62,61,62,Unchnaged,0,0.0,"5,815","35,577",1,-1,-1.612903226
1346,2016-02-05,63,63,61,62,Rise,1,1.63,"6,337","39,035",0,2,3.278688525
1347,2016-02-04,60,63,60,61,Rise,1,1.66,"13,362","81,979",3,0,0
1348,2016-02-03,60,61,59,60,Unchnaged,0,0.0,"9,065","54,385",1,0,0
1349,2016-02-02,61,61,59,60,Unchnaged,0,0.0,"9,214","55,189",0,1,1.666666667
1350,2016-02-01,61,62,60,60,Fall,1,1.63,"22,863","137,863",1,0,0
1351,2016-01-29,60,61,60,61,Rise,1,1.66,"3,308","19,851",1,0,0
1352,2016-01-28,61,62,60,60,Fall,1,1.63,"9,447","57,082",1,0,0
1353,2016-01-27,62,62,60,61,Rise,1,1.66,"6,163","37,156",0,2,3.333333333
1354,2016-01-26,61,63,60,60,Fall,1,1.63,"7,828","47,846",2,0,0
1355,2016-01-25,61,64,60,61,Rise,1,1.66,"22,871","138,490",3,1,1.666666667
1356,2016-01-22,61,70,60,60,Unchnaged,0,0.0,"8,392","52,541",9,1,1.666666667
1357,2016-01-21,61,62,60,60,Unchnaged,0,0.0,"17,370","105,875",1,1,1.666666667
1358,2016-01-20,62,62,59,60,Fall,2,3.22,"31,939","191,829",0,0,0
1359,2016-01-19,62,63,61,62,Rise,1,1.63,"7,086","43,934",1,1,1.639344262
1360,2016-01-18,62,63,61,61,Unchnaged,0,0.0,"6,608","40,744",1,1,1.639344262
1361,2016-01-15,62,63,61,61,Unchnaged,0,0.0,"11,842","73,335",1,1,1.639344262
1362,2016-01-14,63,64,60,61,Fall,2,3.17,"21,912","135,679",1,0,0
1363,2016-01-13,65,66,61,63,Fall,1,1.56,"7,998","50,550",1,1,1.5625
1364,2016-01-12,67,68,64,64,Fall,2,3.03,"7,278","47,339",1,1,1.515151515
1365,2016-01-11,65,68,64,66,Unchnaged,0,0.0,"11,100","73,425",3,-1,-1.515151515
1366,2016-01-08,66,68,64,66,Unchnaged,0,0.0,"4,381","28,498",2,0,0
1367,2016-01-07,65,67,65,66,Unchnaged,0,0.0,"10,911","71,732",2,-1,-1.515151515
1368,2016-01-06,66,67,65,66,Unchnaged,0,0.0,"11,156","73,464",1,0,0
1369,2016-01-05,68,70,63,66,Fall,2,2.94,"17,911","118,883",2,0,0
1370,2016-01-04,71,71,67,68,Fall,2,2.85,"15,617","106,973",0,1,1.428571429
1371,2015-12-30,71,72,70,70,Unchnaged,0,0.0,"16,240","115,024",1,1,1.428571429
1372,2015-12-29,71,74,70,70,Unchnaged,0,0.0,"57,028","410,471",3,1,1.428571429
1373,2015-12-28,65,73,65,70,Rise,5,7.69,"104,497","741,568",8,0,0
1374,2015-12-23,65,67,63,65,Rise,2,3.17,"10,313","67,311",2,2,3.174603175
1375,2015-12-22,61,65,61,63,Unchnaged,0,0.0,"6,857","44,007",4,-2,-3.174603175
1376,2015-12-21,62,63,60,63,Rise,3,5.0,"5,914","36,889",1,2,3.333333333
1377,2015-12-18,61,66,60,60,Fall,1,1.63,"8,196","50,526",5,0,0
1378,2015-12-17,60,62,60,61,Rise,1,1.66,"9,648","58,950",2,0,0
1379,2015-12-16,60,62,57,60,Unchnaged,0,0.0,"48,249","284,249",2,0,0
1380,2015-12-15,58,62,58,60,Unchnaged,0,0.0,"27,347","165,069",4,-2,-3.333333333
1381,2015-12-14,61,62,57,60,Fall,1,1.63,"21,493","125,366",1,0,0
1382,2015-12-11,60,62,59,61,Rise,1,1.66,"9,876","59,764",2,0,0
1383,2015-12-10,64,65,60,60,Fall,4,6.25,"23,079","140,168",1,0,0
1384,2015-12-08,65,66,64,64,Fall,1,1.53,"10,427","67,176",1,0,0
1385,2015-12-07,66,66,64,65,Unchnaged,0,0.0,"4,330","28,291",0,1,1.538461538
1386,2015-12-04,65,66,63,65,Unchnaged,0,0.0,"17,863","115,717",1,0,0
1387,2015-12-03,65,66,64,65,Fall,1,1.51,"6,751","43,902",1,-1,-1.515151515
1388,2015-12-02,67,67,64,66,Unchnaged,0,0.0,"26,723","176,314",0,1,1.515151515
1389,2015-12-01,67,68,65,66,Fall,1,1.49,"10,946","72,498",1,0,0
1390,2015-11-30,69,69,66,67,Fall,2,2.89,"40,989","274,906",0,0,0
1391,2015-11-27,70,71,68,69,Unchnaged,0,0.0,"30,557","212,743",1,1,1.449275362
1392,2015-11-26,71,71,69,69,Fall,1,1.42,"16,270","113,044",0,1,1.428571429
1393,2015-11-25,70,71,68,70,Rise,1,1.44,"75,937","528,219",1,1,1.449275362
1394,2015-11-24,69,72,69,69,Unchnaged,0,0.0,"59,550","415,452",3,0,0
1395,2015-11-23,72,73,69,69,Fall,3,4.16,"26,209","184,333",1,0,0
1396,2015-11-20,69,74,69,72,Rise,2,2.85,"71,455","503,157",5,-1,-1.428571429
1397,2015-11-19,69,70,69,70,Rise,1,1.44,"28,870","200,609",1,0,0
1398,2015-11-18,69,70,68,69,Unchnaged,0,0.0,"16,143","111,385",1,0,0
1399,2015-11-17,69,71,69,69,Rise,1,1.47,"36,550","253,717",2,1,1.470588235
1400,2015-11-16,70,70,68,68,Fall,2,2.85,"10,614","72,620",0,0,0
1401,2015-11-13,70,70,69,70,Rise,1,1.44,"14,713","101,520",0,1,1.449275362
1402,2015-11-12,70,71,69,69,Fall,1,1.42,"6,141","42,965",1,0,0
1403,2015-11-11,69,71,69,70,Rise,1,1.44,"15,038","104,826",2,0,0
1404,2015-11-10,70,71,69,69,Fall,1,1.42,"33,651","235,380",1,0,0
1405,2015-11-09,71,71,69,70,Fall,1,1.4,"24,619","171,414",0,0,0
1406,2015-11-06,71,72,70,71,Unchnaged,0,0.0,"10,035","70,886",1,0,0
1407,2015-11-05,72,72,71,71,Unchnaged,0,0.0,"10,548","75,021",0,1,1.408450704
1408,2015-11-04,72,72,71,71,Fall,1,1.38,"13,178","94,431",0,0,0
1409,2015-11-03,72,73,71,72,Unchnaged,0,0.0,"14,063","101,238",1,0,0
1410,2015-11-02,71,73,71,72,Unchnaged,0,0.0,"19,552","139,358",2,-1,-1.388888889
1411,2015-10-30,71,73,71,72,Rise,1,1.4,"23,944","171,489",2,0,0
1412,2015-10-29,72,73,71,71,Fall,1,1.38,"32,084","228,797",1,0,0
1413,2015-10-28,73,73,72,72,Fall,1,1.36,"30,599","220,680",0,0,0
1414,2015-10-27,73,74,73,73,Unchnaged,0,0.0,"15,435","113,266",1,0,0
1415,2015-10-26,75,75,73,73,Fall,1,1.35,"22,302","164,948",0,1,1.351351351
1416,2015-10-23,74,75,73,74,Rise,1,1.36,"32,596","240,657",1,1,1.369863014
1417,2015-10-22,74,76,73,73,Unchnaged,0,0.0,"52,699","389,676",2,1,1.369863014
1418,2015-10-21,72,76,72,73,Rise,2,2.81,"111,630","826,493",4,1,1.408450704
1419,2015-10-20,72,73,71,71,Fall,1,1.38,"34,054","242,196",1,0,0
1420,2015-10-19,72,73,71,72,Rise,1,1.4,"19,729","141,899",1,1,1.408450704
1421,2015-10-16,72,72,71,71,Fall,1,1.38,"18,346","130,292",0,0,0
1422,2015-10-15,72,73,71,72,Rise,1,1.4,"23,938","172,183",1,1,1.408450704
1423,2015-10-13,72,73,71,71,Fall,2,2.73,"27,424","196,295",1,-1,-1.369863014
1424,2015-10-12,71,74,71,73,Rise,2,2.81,"60,857","439,386",3,0,0
1425,2015-10-09,72,73,70,71,Fall,1,1.38,"146,830","1,051,695",1,0,0
1426,2015-10-08,72,75,71,72,Rise,1,1.4,"132,572","969,373",3,1,1.408450704
1427,2015-10-07,72,72,70,71,Unchnaged,0,0.0,"30,670","217,941",0,1,1.408450704
1428,2015-10-06,72,74,71,71,Unchnaged,0,0.0,"79,337","571,295",2,1,1.408450704
1429,2015-10-05,71,73,70,71,Rise,1,1.42,"107,976","768,399",2,1,1.428571429
1430,2015-10-02,71,72,68,70,Unchnaged,0,0.0,"83,616","584,283",1,1,1.428571429
1431,2015-10-01,71,72,69,70,Fall,1,1.4,"31,150","220,246",1,0,0
1432,2015-09-30,69,73,68,71,Rise,3,4.41,"87,153","622,348",4,1,1.470588235
1433,2015-09-29,68,69,66,68,Unchnaged,0,0.0,"29,248","197,232",1,0,0
1434,2015-09-28,73,73,68,68,Fall,3,4.22,"83,538","577,145",0,2,2.816901408
1435,2015-09-25,74,75,71,71,Fall,2,2.73,"114,083","829,440",1,1,1.369863014
1436,2015-09-23,68,76,67,73,Rise,6,8.95,"438,962","3,158,858",8,1,1.492537313
1437,2015-09-22,68,69,67,67,Fall,1,1.47,"14,644","99,629",1,0,0
1438,2015-09-21,68,69,67,68,Unchnaged,0,0.0,"14,515","98,584",1,0,0
1439,2015-09-18,68,69,68,68,Unchnaged,0,0.0,"24,539","166,965",1,0,0
1440,2015-09-17,69,69,67,68,Unchnaged,0,0.0,"30,051","204,357",0,1,1.470588235
1441,2015-09-16,68,70,68,68,Unchnaged,0,0.0,"32,503","222,615",2,0,0
1442,2015-09-15,68,69,67,68,Fall,1,1.44,"20,896","142,011",1,-1,-1.449275362
1443,2015-09-14,70,70,67,69,Unchnaged,0,0.0,"24,200","165,822",0,1,1.449275362
1444,2015-09-11,69,71,68,69,Rise,1,1.47,"44,148","305,984",2,1,1.470588235
1445,2015-09-10,68,70,67,68,Unchnaged,0,0.0,"28,434","193,729",2,0,0
1446,2015-09-09,69,69,67,68,Rise,1,1.49,"26,961","183,052",0,2,2.985074627
1447,2015-09-08,68,69,67,67,Fall,1,1.47,"23,773","160,965",1,0,0
1448,2015-09-07,69,70,67,68,Fall,1,1.44,"35,727","241,736",1,0,0
1449,2015-09-04,69,69,67,69,Unchnaged,0,0.0,"13,728","93,561",0,0,0
1450,2015-09-03,69,70,68,69,Rise,2,2.98,"26,793","183,654",1,2,2.985074627
1451,2015-09-02,67,69,67,67,Fall,1,1.47,"46,911","318,273",2,-1,-1.470588235
1452,2015-09-01,68,70,68,68,Fall,2,2.85,"65,773","450,172",2,-2,-2.857142857
1453,2015-08-31,70,71,68,70,Rise,1,1.44,"55,594","383,800",1,1,1.449275362
1454,2015-08-28,71,72,69,69,Fall,1,1.42,"77,951","546,526",1,1,1.428571429
1455,2015-08-27,69,72,69,70,Rise,2,2.94,"99,495","698,849",3,1,1.470588235
1456,2015-08-26,69,70,67,68,Fall,1,1.44,"61,810","421,583",1,0,0
1457,2015-08-25,70,72,68,69,Fall,1,1.42,"99,988","694,435",2,0,0
1458,2015-08-24,74,74,68,70,Fall,4,5.4,"193,434","1,367,474",0,0,0
1459,2015-08-21,76,76,72,74,Fall,2,2.63,"287,135","2,115,551",0,0,0
1460,2015-08-20,73,83,71,76,Rise,5,7.04,"591,784","4,595,212",10,2,2.816901408
1461,2015-08-19,72,73,70,71,Fall,1,1.38,"24,440","173,640",1,0,0
1462,2015-08-18,73,73,71,72,Unchnaged,0,0.0,"43,033","311,416",0,1,1.388888889
1463,2015-08-14,72,75,72,72,Unchnaged,0,0.0,"43,825","320,288",3,0,0
1464,2015-08-13,71,74,71,72,Rise,1,1.4,"54,891","399,025",3,0,0
1465,2015-08-12,75,75,71,71,Fall,4,5.33,"125,057","900,274",0,0,0
1466,2015-08-11,77,79,74,75,Fall,1,1.31,"140,528","1,057,804",2,1,1.315789474
1467,2015-08-10,77,78,75,76,Fall,1,1.29,"57,155","435,706",1,0,0
1468,2015-08-07,75,81,75,77,Rise,2,2.66,"268,523","2,104,816",6,0,0
1469,2015-08-06,77,78,75,75,Fall,1,1.31,"28,438","215,865",1,1,1.315789474
1470,2015-08-05,77,77,75,76,Unchnaged,0,0.0,"55,008","419,722",0,1,1.315789474
1471,2015-08-04,77,79,75,76,Fall,1,1.29,"67,692","514,371",2,0,0
1472,2015-08-03,78,80,76,77,Unchnaged,0,0.0,"61,271","473,974",2,1,1.298701299
1473,2015-07-31,76,79,75,77,Rise,1,1.31,"36,389","279,526",3,0,0
1474,2015-07-30,78,78,75,76,Unchnaged,0,0.0,"45,066","340,820",0,2,2.631578947
1475,2015-07-29,78,78,75,76,Rise,1,1.33,"12,887","98,060",0,3,4
1476,2015-07-28,78,78,75,75,Fall,3,3.84,"44,283","339,260",0,0,0
1477,2015-07-27,78,80,77,78,Unchnaged,0,0.0,"26,879","209,923",2,0,0
1478,2015-07-24,78,81,78,78,Unchnaged,0,0.0,"34,085","269,172",3,0,0
1479,2015-07-23,79,80,77,78,Fall,1,1.26,"17,669","137,679",1,0,0
1480,2015-07-22,78,79,77,79,Rise,2,2.59,"6,948","54,311",1,1,1.298701299
1481,2015-07-15,78,80,76,77,Unchnaged,0,0.0,"50,289","393,375",2,1,1.298701299
1482,2015-07-14,78,79,77,77,Fall,2,2.53,"52,037","402,926",1,-1,-1.265822785
1483,2015-07-13,80,80,76,79,Unchnaged,0,0.0,"41,687","325,768",0,1,1.265822785
1484,2015-07-10,79,84,79,79,Rise,1,1.28,"64,684","523,185",5,1,1.282051282
1485,2015-07-09,78,79,74,78,Unchnaged,0,0.0,"48,949","376,829",1,0,0
1486,2015-07-08,83,84,77,78,Fall,5,6.02,"51,914","414,034",1,0,0
1487,2015-07-07,86,87,83,83,Fall,2,2.35,"52,522","442,724",1,1,1.176470588
1488,2015-07-06,83,88,82,85,Rise,1,1.19,"114,138","975,793",5,-1,-1.19047619
1489,2015-07-03,79,87,79,84,Rise,5,6.32,"280,258","2,334,344",8,0,0
1490,2015-07-02,76,82,76,79,Rise,4,5.33,"142,514","1,132,417",6,1,1.333333333
1491,2015-07-01,74,78,74,75,Unchnaged,0,0.0,"58,091","444,548",4,-1,-1.333333333
1492,2015-06-30,73,76,72,75,Unchnaged,0,0.0,"15,624","115,593",3,-2,-2.666666667
1493,2015-06-29,76,77,74,75,Fall,2,2.59,"22,398","168,243",1,-1,-1.298701299
1494,2015-06-26,77,79,76,77,Unchnaged,0,0.0,"15,126","117,257",2,0,0
1495,2015-06-25,77,80,77,77,Unchnaged,0,0.0,"23,097","180,425",3,0,0
1496,2015-06-24,77,79,76,77,Unchnaged,0,0.0,"30,248","235,042",2,0,0
1497,2015-06-23,77,78,76,77,Unchnaged,0,0.0,"12,880","99,008",1,0,0
1498,2015-06-22,77,78,76,77,Rise,1,1.31,"7,689","58,940",1,1,1.315789474
1499,2015-06-19,73,78,72,76,Rise,3,4.1,"195,331","1,453,590",5,0,0
1500,2015-06-18,74,76,72,73,Rise,1,1.38,"40,614","302,088",2,2,2.777777778
1501,2015-06-17,72,73,72,72,Fall,1,1.36,"32,194","233,569",1,-1,-1.369863014
1502,2015-06-16,72,74,71,73,Rise,1,1.38,"17,130","123,618",2,0,0
1503,2015-06-15,77,77,72,72,Fall,5,6.49,"90,466","659,268",0,0,0
1504,2015-06-12,76,78,75,77,Rise,1,1.31,"14,025","107,605",2,0,0
1505,2015-06-11,78,78,74,76,Fall,1,1.29,"51,130","388,943",0,1,1.298701299
1506,2015-06-10,75,80,74,77,Rise,3,4.05,"59,038","458,349",5,1,1.351351351
1507,2015-06-09,80,80,71,74,Fall,3,3.89,"64,815","479,764",0,3,3.896103896
1508,2015-06-08,81,81,76,77,Fall,2,2.53,"115,784","903,024",0,2,2.53164557
1509,2015-06-05,81,82,79,79,Fall,2,2.46,"23,109","185,157",1,0,0
1510,2015-06-04,83,85,80,81,Fall,2,2.4,"96,579","793,267",2,0,0
1511,2015-06-03,85,86,83,83,Fall,1,1.19,"81,507","678,221",1,1,1.19047619
1512,2015-06-01,85,87,83,84,Fall,1,1.17,"69,534","589,906",2,0,0
1513,2015-05-29,86,87,85,85,Fall,1,1.16,"33,602","286,359",1,0,0
1514,2015-05-28,88,89,86,86,Fall,2,2.27,"92,371","805,791",1,0,0
1515,2015-05-27,89,90,87,88,Unchnaged,0,0.0,"18,911","166,774",1,1,1.136363636
1516,2015-05-26,88,90,88,88,Fall,1,1.12,"73,626","649,587",2,-1,-1.123595506
1517,2015-05-25,89,91,88,89,Fall,1,1.11,"63,268","563,034",2,-1,-1.111111111
1518,2015-05-22,91,92,90,90,Fall,1,1.09,"46,785","424,293",1,0,0
1519,2015-05-21,90,92,89,91,Rise,1,1.11,"25,429","229,369",2,0,0
1520,2015-05-20,88,94,88,90,Rise,2,2.27,"104,763","952,379",6,0,0
1521,2015-05-19,88,89,86,88,Rise,1,1.14,"18,947","165,516",1,1,1.149425287
1522,2015-05-18,85,90,85,87,Rise,2,2.35,"75,283","661,205",5,0,0
1523,2015-05-15,87,88,85,85,Fall,2,2.29,"18,207","156,604",1,0,0
1524,2015-05-13,86,88,85,87,Rise,1,1.16,"73,862","638,427",2,0,0
1525,2015-05-12,86,88,86,86,Unchnaged,0,0.0,"49,115","425,337",2,0,0
1526,2015-05-11,86,87,85,86,Rise,1,1.17,"88,116","754,868",1,1,1.176470588
1527,2015-05-08,86,88,83,85,Fall,1,1.16,"91,566","787,061",2,0,0
1528,2015-05-07,88,89,86,86,Fall,2,2.27,"136,086","1,189,220",1,0,0
1529,2015-05-06,89,90,88,88,Fall,1,1.12,"75,113","667,798",1,0,0
1530,2015-05-05,89,93,88,89,Unchnaged,0,0.0,"147,524","1,327,603",4,0,0
1531,2015-05-04,89,91,88,89,Unchnaged,0,0.0,"130,070","1,161,029",2,0,0
1532,2015-04-30,89,91,88,89,Fall,1,1.11,"47,230","420,735",2,-1,-1.111111111
1533,2015-04-29,92,94,88,90,Unchnaged,0,0.0,"139,001","1,256,575",2,2,2.222222222
1534,2015-04-28,90,93,88,90,Unchnaged,0,0.0,"97,299","876,819",3,0,0
1535,2015-04-27,93,93,89,90,Fall,3,3.22,"175,850","1,591,228",0,0,0
1536,2015-04-24,94,96,93,93,Unchnaged,0,0.0,"63,268","593,789",2,1,1.075268817
1537,2015-04-23,94,97,93,93,Unchnaged,0,0.0,"157,095","1,484,584",3,1,1.075268817
1538,2015-04-22,93,97,92,93,Unchnaged,0,0.0,"135,541","1,276,548",4,0,0
1539,2015-04-21,93,94,92,93,Unchnaged,0,0.0,"55,524","513,774",1,0,0
1540,2015-04-20,95,95,91,93,Fall,2,2.1,"102,987","953,573",0,0,0
1541,2015-04-17,93,98,93,95,Rise,2,2.15,"179,047","1,712,017",5,0,0
1542,2015-04-16,97,98,93,93,Fall,4,4.12,"110,838","1,056,467",1,0,0
1543,2015-04-15,98,99,96,97,Fall,1,1.02,"64,833","632,195",1,0,0
1544,2015-04-14,96,100,96,98,Rise,1,1.03,"214,840","2,108,068",4,-1,-1.030927835
1545,2015-04-13,100,101,97,97,Fall,2,2.02,"142,225","1,397,596",1,1,1.01010101
1546,2015-04-10,100,102,98,99,Unchnaged,0,0.0,"164,631","1,652,556",2,1,1.01010101
1547,2015-04-09,100,102,98,99,Fall,1,1.0,"294,546","2,938,723",2,0,0
1548,2015-04-08,103,104,99,100,Fall,2,1.96,"542,189","5,514,694",1,1,0.980392157
1549,2015-04-07,97,107,97,102,Rise,6,6.25,"1,857,297","19,169,155",10,1,1.041666667
1550,2015-04-06,94,98,94,96,Rise,3,3.22,"268,989","2,583,706",4,1,1.075268817
